,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
4195,-0.9194006023861249,-1.5079840487393448,-0.9283662470635374,-1.1573225230084272,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6552,-0.9601500007016792,0.2923236087991349,-0.7020967272731428,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
6537,-0.3489090259683637,-0.46001898240467626,-0.45097425741156844,-0.671868444565295,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
4942,-1.163896992279451,0.8852293594829335,-0.8510386331815912,0.29903971232096954,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
5969,0.5475777369738324,0.6394308970145799,0.679340548743459,0.29903971232096954,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
5504,1.4033151016004741,0.9118021662362689,1.6871924983585362,0.7844937907641018,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
2607,-0.7564030091239073,0.5132100649362364,-0.5119090324313572,1.2699478692072341,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
2581,0.4660789403427237,-1.5079840487393448,-0.668717743048455,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
3639,-0.9601500007016792,-1.526252853382263,-0.9423419112945455,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
2856,-1.2861451872261143,0.5630340775987405,-0.9756110239450901,-0.671868444565295,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
4511,0.9958211184449305,1.4748135093225647,1.7363490406301796,1.7554019476503664,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
6600,-1.2861451872261143,-1.49137604451851,-1.0027932513881044,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
3299,1.4848138982315828,1.4930823139654827,2.3435213336600325,1.7554019476503664,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
2964,1.3218163049693654,1.4714919084783975,2.2131257494669465,1.7554019476503664,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
5894,0.7920741268671586,0.8835685590608495,1.0222277573293888,0.7844937907641018,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
3930,-1.163896992279451,-1.4897152440964267,-0.98154408894882,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
1147,-1.2861451872261143,-1.5328960550705968,-1.00334260925882,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
3872,-1.2861451872261143,-0.6393854279896908,-0.9915204278810176,-1.1573225230084272,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
587,1.607062093178246,1.1343494227954536,2.2502843158421593,1.2699478692072341,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
1267,0.832823525182713,-0.3786397617225862,0.2537420191425691,0.7844937907641018,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
5240,1.607062093178246,0.07309795308411726,1.041521205748925,1.2699478692072341,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
665,-1.2453957889105598,0.15447717376620732,-0.9478354900017028,-1.1573225230084272,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
3628,1.607062093178246,1.6209639464659096,2.4364946596999624,2.2408560260934984,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1220,-1.2861451872261143,-0.6360638271455238,-0.9914764792513603,-1.1573225230084272,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
6291,1.4033151016004741,-1.3319392039984972,-0.27318007613312983,-0.671868444565295,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False
2418,-0.5934054158616899,-1.49137604451851,-0.8327340289293431,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
327,-1.2453957889105598,0.1777283796753755,-0.9505163564107955,-1.1573225230084272,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
5959,-0.8379018057550162,0.30062761090955226,-0.6281092092451482,0.7844937907641018,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3751,0.3845801437116149,0.0498467471749486,0.20256383990669183,0.29903971232096954,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
6435,-0.06366323775948311,0.479994056494567,0.12563176369166099,1.2699478692072341,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6628,1.4848138982315828,-0.37697896130050285,0.6603547407315234,-0.18641436612216275,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False
5995,1.4033151016004741,0.6576997016574979,1.448749208153081,0.29903971232096954,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4910,0.7513247285516043,-1.5096448491614283,-0.5340151931489582,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
3264,1.3218163049693654,-1.3352608048426642,-0.30803133945133565,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4999,-0.30815962765280935,-1.4747680402976753,-0.7736450963551593,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1976,1.0365705167604848,1.232336647698378,1.5749257238990695,1.2699478692072341,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
2261,0.7920741268671586,1.3103942675363012,1.3973073371392601,1.2699478692072341,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2804,0.1808331521338431,-0.9416511048088821,-0.43370244595626595,-0.671868444565295,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
6095,-1.163896992279451,-1.3651552124401665,-0.9687770120333864,-0.671868444565295,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
